Sex,SocioEconomicStatus,ParentalEncouragement,IntelligenceQuotient,CollegePlans
female,lower_middle,high,low,no
female,lower_middle,high,low,no
female,lower_middle,high,low,no
female,lower_middle,high,low,no
female,lower_middle,high,low,no
female,lower_middle,high,low,no
female,lower_middle,high,low,no
female,lower_middle,high,low,no
female,lower_middle,high,low,no
female,lower_middle,high,low,no
female,lower_middle,high,low,no
female,lower_middle,high,low,no
female,lower_middle,high,low,no
female,lower_middle,high,low,no
female,lower_middle,high,low,no
female,lower_middle,high,low,no
female,lower_middle,high,low,no
female,lower_middle,high,low,no
female,lower_middle,high,low,no
female,lower_middle,high,low,no
female,lower_middle,high,low,no
female,lower_middle,high,low,no
female,lower_middle,high,low,no
female,lower_middle,high,low,no
female,lower_middle,high,low,no
female,lower_middle,high,low,no
female,lower_middle,high,low,no
female,lower_middle,high,low,no
female,lower_middle,low,lower_middle,yes
female,lower_middle,low,lower_middle,yes
female,lower_middle,low,lower_middle,yes
female,lower_middle,low,lower_middle,yes
female,lower_middle,low,lower_middle,yes
female,lower_middle,low,lower_middle,yes
female,lower_middle,low,lower_middle,yes
female,lower_middle,low,lower_middle,yes
female,lower_middle,low,lower_middle,yes
female,lower_middle,low,lower_middle,yes
female,lower_middle,low,lower_middle,yes
female,lower_middle,low,lower_middle,yes
female,lower_middle,low,lower_middle,yes
female,lower_middle,low,lower_middle,yes
female,lower_middle,low,lower_middle,yes
female,lower_middle,low,lower_middle,yes
female,lower_middle,low,lower_middle,yes
female,lower_middle,low,lower_middle,yes
female,lower_middle,low,lower_middle,yes
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,low,lower_middle,no
female,lower_middle,high,lower_middle,yes
female,lower_middle,high,lower_middle,yes
female,lower_middle,high,lower_middle,yes
female,lower_middle,high,lower_middle,yes
female,lower_middle,high,lower_middle,yes
female,lower_middle,high,lower_middle,yes
female,lower_middle,high,lower_middle,yes
female,lower_middle,high,lower_middle,yes
female,lower_middle,high,lower_middle,yes
female,lower_middle,high,lower_middle,yes
female,lower_middle,high,lower_middle,yes
female,lower_middle,high,lower_middle,yes
female,lower_middle,high,lower_middle,yes
female,lower_middle,high,lower_middle,yes
female,lower_middle,high,lower_middle,yes
female,lower_middle,high,lower_middle,yes
female,lower_middle,high,lower_middle,yes
female,lower_middle,high,lower_middle,yes
female,lower_middle,high,lower_middle,yes
female,lower_middle,high,lower_middle,yes
female,lower_middle,high,lower_middle,yes
female,lower_middle,high,lower_middle,yes
female,lower_middle,high,lower_middle,yes
female,lower_middle,high,lower_middle,yes
female,lower_middle,high,lower_middle,yes
female,lower_middle,high,lower_middle,yes
female,lower_middle,high,lower_middle,yes
female,lower_middle,high,lower_middle,yes
female,lower_middle,high,lower_middle,yes
female,lower_middle,high,lower_middle,yes
female,lower_middle,high,lower_middle,yes
female,lower_middle,high,lower_middle,yes
female,lower_middle,high,lower_middle,yes
female,lower_middle,high,lower_middle,yes
female,lower_middle,high,lower_middle,yes
female,lower_middle,high,lower_middle,yes
female,lower_middle,high,lower_middle,yes
female,lower_middle,high,lower_middle,yes
female,lower_middle,high,lower_middle,yes
female,lower_middle,high,lower_middle,yes
female,lower_middle,high,lower_middle,yes
female,lower_middle,high,lower_middle,yes
female,lower_middle,high,lower_middle,yes
female,lower_middle,high,lower_middle,yes
female,lower_middle,high,lower_middle,yes
female,lower_middle,high,lower_middle,yes
female,lower_middle,high,lower_middle,yes
female,lower_middle,high,lower_middle,no
female,lower_middle,high,lower_middle,no
female,lower_middle,high,lower_middle,no
female,lower_middle,high,lower_middle,no
female,lower_middle,high,lower_middle,no
female,lower_middle,high,lower_middle,no
female,lower_middle,high,lower_middle,no
female,lower_middle,high,lower_middle,no
female,lower_middle,high,lower_middle,no
female,lower_middle,high,lower_middle,no
female,lower_middle,high,lower_middle,no
female,lower_middle,high,lower_middle,no
female,lower_middle,high,lower_middle,no
female,lower_middle,high,lower_middle,no
female,lower_middle,high,lower_middle,no
female,lower_middle,high,lower_middle,no
female,lower_middle,high,lower_middle,no
female,lower_middle,high,lower_middle,no
female,lower_middle,high,lower_middle,no
female,lower_middle,high,lower_middle,no
