,Sex,SocioEconomicStatus,ParentalEncouragement,IntelligenceQuotient,CollegePlans
5435,female,low,high,low,no
5436,female,low,high,low,no
5437,female,low,high,low,no
5438,female,low,high,low,no
5439,female,low,high,low,no
5440,female,low,high,low,no
5441,female,low,high,low,no
5442,female,low,high,low,no
5443,female,low,high,low,no
5444,female,low,high,low,no
5445,female,low,high,low,no
5446,female,low,high,low,no
5447,female,low,high,low,no
5448,female,low,high,low,no
5449,female,low,high,low,no
5450,female,low,high,low,no
5451,female,low,high,low,no
5452,female,low,high,low,no
5453,female,low,high,low,no
5454,female,low,high,low,no
5455,female,low,high,low,no
5456,female,low,high,low,no
5457,female,low,high,low,no
5458,female,low,low,lower_middle,yes
5459,female,low,low,lower_middle,yes
5460,female,low,low,lower_middle,yes
5461,female,low,low,lower_middle,yes
5462,female,low,low,lower_middle,yes
5463,female,low,low,lower_middle,no
5464,female,low,low,lower_middle,no
5465,female,low,low,lower_middle,no
5466,female,low,low,lower_middle,no
5467,female,low,low,lower_middle,no
5468,female,low,low,lower_middle,no
5469,female,low,low,lower_middle,no
5470,female,low,low,lower_middle,no
5471,female,low,low,lower_middle,no
5472,female,low,low,lower_middle,no
5473,female,low,low,lower_middle,no
5474,female,low,low,lower_middle,no
5475,female,low,low,lower_middle,no
5476,female,low,low,lower_middle,no
5477,female,low,low,lower_middle,no
5478,female,low,low,lower_middle,no
5479,female,low,low,lower_middle,no
5480,female,low,low,lower_middle,no
5481,female,low,low,lower_middle,no
5482,female,low,low,lower_middle,no
5483,female,low,low,lower_middle,no
5484,female,low,low,lower_middle,no
5485,female,low,low,lower_middle,no
5486,female,low,low,lower_middle,no
5487,female,low,low,lower_middle,no
5488,female,low,low,lower_middle,no
5489,female,low,low,lower_middle,no
5490,female,low,low,lower_middle,no
5491,female,low,low,lower_middle,no
5492,female,low,low,lower_middle,no
5493,female,low,low,lower_middle,no
5494,female,low,low,lower_middle,no
5495,female,low,low,lower_middle,no
5496,female,low,low,lower_middle,no
5497,female,low,low,lower_middle,no
5498,female,low,low,lower_middle,no
5499,female,low,low,lower_middle,no
5500,female,low,low,lower_middle,no
5501,female,low,low,lower_middle,no
5502,female,low,low,lower_middle,no
5503,female,low,low,lower_middle,no
5504,female,low,low,lower_middle,no
5505,female,low,low,lower_middle,no
5506,female,low,low,lower_middle,no
5507,female,low,low,lower_middle,no
5508,female,low,low,lower_middle,no
5509,female,low,low,lower_middle,no
5510,female,low,low,lower_middle,no
5511,female,low,low,lower_middle,no
5512,female,low,low,lower_middle,no
5513,female,low,low,lower_middle,no
5514,female,low,low,lower_middle,no
5515,female,low,low,lower_middle,no
5516,female,low,low,lower_middle,no
5517,female,low,low,lower_middle,no
5518,female,low,low,lower_middle,no
5519,female,low,low,lower_middle,no
5520,female,low,low,lower_middle,no
5521,female,low,low,lower_middle,no
5522,female,low,low,lower_middle,no
5523,female,low,low,lower_middle,no
5524,female,low,low,lower_middle,no
5525,female,low,low,lower_middle,no
5526,female,low,low,lower_middle,no
5527,female,low,low,lower_middle,no
5528,female,low,low,lower_middle,no
5529,female,low,low,lower_middle,no
5530,female,low,low,lower_middle,no
5531,female,low,low,lower_middle,no
5532,female,low,low,lower_middle,no
5533,female,low,low,lower_middle,no
5534,female,low,low,lower_middle,no
5535,female,low,low,lower_middle,no
5536,female,low,low,lower_middle,no
5537,female,low,low,lower_middle,no
5538,female,low,low,lower_middle,no
5539,female,low,low,lower_middle,no
5540,female,low,low,lower_middle,no
5541,female,low,low,lower_middle,no
5542,female,low,low,lower_middle,no
5543,female,low,low,lower_middle,no
5544,female,low,low,lower_middle,no
5545,female,low,low,lower_middle,no
5546,female,low,low,lower_middle,no
5547,female,low,low,lower_middle,no
5548,female,low,low,lower_middle,no
5549,female,low,low,lower_middle,no
5550,female,low,low,lower_middle,no
5551,female,low,low,lower_middle,no
5552,female,low,low,lower_middle,no
5553,female,low,low,lower_middle,no
5554,female,low,low,lower_middle,no
5555,female,low,low,lower_middle,no
5556,female,low,low,lower_middle,no
5557,female,low,low,lower_middle,no
5558,female,low,low,lower_middle,no
5559,female,low,low,lower_middle,no
5560,female,low,low,lower_middle,no
5561,female,low,low,lower_middle,no
5562,female,low,low,lower_middle,no
5563,female,low,low,lower_middle,no
5564,female,low,low,lower_middle,no
5565,female,low,low,lower_middle,no
5566,female,low,low,lower_middle,no
5567,female,low,low,lower_middle,no
5568,female,low,low,lower_middle,no
5569,female,low,low,lower_middle,no
5570,female,low,low,lower_middle,no
5571,female,low,low,lower_middle,no
5572,female,low,low,lower_middle,no
5573,female,low,low,lower_middle,no
5574,female,low,low,lower_middle,no
5575,female,low,low,lower_middle,no
5576,female,low,low,lower_middle,no
5577,female,low,low,lower_middle,no
5578,female,low,low,lower_middle,no
5579,female,low,low,lower_middle,no
5580,female,low,low,lower_middle,no
5581,female,low,low,lower_middle,no
5582,female,low,low,lower_middle,no
5583,female,low,low,lower_middle,no
5584,female,low,low,lower_middle,no
5585,female,low,low,lower_middle,no
5586,female,low,low,lower_middle,no
5587,female,low,low,lower_middle,no
5588,female,low,low,lower_middle,no
5589,female,low,low,lower_middle,no
5590,female,low,low,lower_middle,no
5591,female,low,low,lower_middle,no
5592,female,low,low,lower_middle,no
5593,female,low,low,lower_middle,no
5594,female,low,low,lower_middle,no
5595,female,low,low,lower_middle,no
5596,female,low,low,lower_middle,no
5597,female,low,low,lower_middle,no
5598,female,low,low,lower_middle,no
5599,female,low,low,lower_middle,no
5600,female,low,low,lower_middle,no
5601,female,low,low,lower_middle,no
5602,female,low,low,lower_middle,no
5603,female,low,low,lower_middle,no
5604,female,low,low,lower_middle,no
5605,female,low,low,lower_middle,no
5606,female,low,low,lower_middle,no
5607,female,low,low,lower_middle,no
5608,female,low,low,lower_middle,no
5609,female,low,low,lower_middle,no
5610,female,low,low,lower_middle,no
5611,female,low,low,lower_middle,no
5612,female,low,low,lower_middle,no
5613,female,low,low,lower_middle,no
5614,female,low,low,lower_middle,no
5615,female,low,low,lower_middle,no
5616,female,low,low,lower_middle,no
5617,female,low,low,lower_middle,no
5618,female,low,low,lower_middle,no
5619,female,low,low,lower_middle,no
5620,female,low,low,lower_middle,no
5621,female,low,low,lower_middle,no
5622,female,low,low,lower_middle,no
5623,female,low,low,lower_middle,no
5624,female,low,low,lower_middle,no
5625,female,low,low,lower_middle,no
5626,female,low,low,lower_middle,no
5627,female,low,low,lower_middle,no
5628,female,low,low,lower_middle,no
5629,female,low,low,lower_middle,no
5630,female,low,low,lower_middle,no
5631,female,low,low,lower_middle,no
5632,female,low,low,lower_middle,no
5633,female,low,low,lower_middle,no
5634,female,low,low,lower_middle,no
5635,female,low,low,lower_middle,no
5636,female,low,low,lower_middle,no
5637,female,low,low,lower_middle,no
5638,female,low,low,lower_middle,no
5639,female,low,low,lower_middle,no
5640,female,low,low,lower_middle,no
5641,female,low,low,lower_middle,no
5642,female,low,low,lower_middle,no
5643,female,low,low,lower_middle,no
5644,female,low,low,lower_middle,no
5645,female,low,low,lower_middle,no
5646,female,low,low,lower_middle,no
5647,female,low,low,lower_middle,no
5648,female,low,low,lower_middle,no
5649,female,low,low,lower_middle,no
5650,female,low,low,lower_middle,no
5651,female,low,low,lower_middle,no
5652,female,low,low,lower_middle,no
5653,female,low,low,lower_middle,no
5654,female,low,low,lower_middle,no
5655,female,low,low,lower_middle,no
5656,female,low,low,lower_middle,no
5657,female,low,low,lower_middle,no
5658,female,low,low,lower_middle,no
5659,female,low,low,lower_middle,no
5660,female,low,low,lower_middle,no
5661,female,low,low,lower_middle,no
5662,female,low,low,lower_middle,no
5663,female,low,low,lower_middle,no
5664,female,low,low,lower_middle,no
5665,female,low,low,lower_middle,no
5666,female,low,low,lower_middle,no
5667,female,low,low,lower_middle,no
5668,female,low,low,lower_middle,no
5669,female,low,low,lower_middle,no
5670,female,low,low,lower_middle,no
5671,female,low,low,lower_middle,no
5672,female,low,low,lower_middle,no
5673,female,low,low,lower_middle,no
5674,female,low,low,lower_middle,no
5675,female,low,low,lower_middle,no
5676,female,low,low,lower_middle,no
5677,female,low,low,lower_middle,no
5678,female,low,low,lower_middle,no
5679,female,low,low,lower_middle,no
5680,female,low,low,lower_middle,no
5681,female,low,low,lower_middle,no
5682,female,low,low,lower_middle,no
5683,female,low,low,lower_middle,no
5684,female,low,low,lower_middle,no
5685,female,low,low,lower_middle,no
5686,female,low,low,lower_middle,no
5687,female,low,low,lower_middle,no
5688,female,low,low,lower_middle,no
5689,female,low,low,lower_middle,no
5690,female,low,low,lower_middle,no
5691,female,low,low,lower_middle,no
5692,female,low,low,lower_middle,no
5693,female,low,low,lower_middle,no
5694,female,low,low,lower_middle,no
5695,female,low,low,lower_middle,no
5696,female,low,low,lower_middle,no
5697,female,low,low,lower_middle,no
5698,female,low,low,lower_middle,no
5699,female,low,low,lower_middle,no
5700,female,low,low,lower_middle,no
5701,female,low,low,lower_middle,no
5702,female,low,low,lower_middle,no
5703,female,low,low,lower_middle,no
5704,female,low,low,lower_middle,no
5705,female,low,low,lower_middle,no
5706,female,low,low,lower_middle,no
5707,female,low,low,lower_middle,no
5708,female,low,low,lower_middle,no
5709,female,low,low,lower_middle,no
5710,female,low,low,lower_middle,no
5711,female,low,low,lower_middle,no
5712,female,low,low,lower_middle,no
5713,female,low,low,lower_middle,no
5714,female,low,low,lower_middle,no
5715,female,low,low,lower_middle,no
5716,female,low,low,lower_middle,no
5717,female,low,low,lower_middle,no
5718,female,low,low,lower_middle,no
5719,female,low,low,lower_middle,no
5720,female,low,low,lower_middle,no
5721,female,low,low,lower_middle,no
5722,female,low,low,lower_middle,no
5723,female,low,low,lower_middle,no
5724,female,low,low,lower_middle,no
5725,female,low,low,lower_middle,no
5726,female,low,low,lower_middle,no
5727,female,low,low,lower_middle,no
5728,female,low,low,lower_middle,no
5729,female,low,low,lower_middle,no
5730,female,low,low,lower_middle,no
5731,female,low,low,lower_middle,no
5732,female,low,low,lower_middle,no
5733,female,low,low,lower_middle,no
5734,female,low,low,lower_middle,no
5735,female,low,low,lower_middle,no
5736,female,low,low,lower_middle,no
5737,female,low,low,lower_middle,no
5738,female,low,low,lower_middle,no
5739,female,low,low,lower_middle,no
5740,female,low,low,lower_middle,no
5741,female,low,low,lower_middle,no
5742,female,low,low,lower_middle,no
5743,female,low,low,lower_middle,no
5744,female,low,low,lower_middle,no
5745,female,low,low,lower_middle,no
5746,female,low,low,lower_middle,no
5747,female,low,low,lower_middle,no
5748,female,low,low,lower_middle,no
5749,female,low,low,lower_middle,no
5750,female,low,low,lower_middle,no
5751,female,low,low,lower_middle,no
5752,female,low,low,lower_middle,no
5753,female,low,low,lower_middle,no
5754,female,low,low,lower_middle,no
5755,female,low,low,lower_middle,no
5756,female,low,low,lower_middle,no
5757,female,low,low,lower_middle,no
5758,female,low,low,lower_middle,no
5759,female,low,low,lower_middle,no
5760,female,low,low,lower_middle,no
5761,female,low,low,lower_middle,no
5762,female,low,low,lower_middle,no
5763,female,low,low,lower_middle,no
5764,female,low,low,lower_middle,no
5765,female,low,low,lower_middle,no
5766,female,low,low,lower_middle,no
5767,female,low,low,lower_middle,no
5768,female,low,low,lower_middle,no
5769,female,low,low,lower_middle,no
5770,female,low,low,lower_middle,no
5771,female,low,low,lower_middle,no
5772,female,low,low,lower_middle,no
5773,female,low,low,lower_middle,no
5774,female,low,low,lower_middle,no
5775,female,low,high,lower_middle,yes
5776,female,low,high,lower_middle,yes
5777,female,low,high,lower_middle,yes
5778,female,low,high,lower_middle,yes
5779,female,low,high,lower_middle,yes
5780,female,low,high,lower_middle,yes
5781,female,low,high,lower_middle,yes
5782,female,low,high,lower_middle,yes
5783,female,low,high,lower_middle,yes
5784,female,low,high,lower_middle,yes
5785,female,low,high,lower_middle,yes
5786,female,low,high,lower_middle,yes
5787,female,low,high,lower_middle,yes
5788,female,low,high,lower_middle,yes
5789,female,low,high,lower_middle,no
5790,female,low,high,lower_middle,no
5791,female,low,high,lower_middle,no
5792,female,low,high,lower_middle,no
5793,female,low,high,lower_middle,no
5794,female,low,high,lower_middle,no
5795,female,low,high,lower_middle,no
5796,female,low,high,lower_middle,no
5797,female,low,high,lower_middle,no
5798,female,low,high,lower_middle,no
5799,female,low,high,lower_middle,no
5800,female,low,high,lower_middle,no
5801,female,low,high,lower_middle,no
5802,female,low,high,lower_middle,no
5803,female,low,high,lower_middle,no
5804,female,low,high,lower_middle,no
5805,female,low,high,lower_middle,no
5806,female,low,high,lower_middle,no
5807,female,low,high,lower_middle,no
5808,female,low,high,lower_middle,no
5809,female,low,high,lower_middle,no
5810,female,low,high,lower_middle,no
5811,female,low,high,lower_middle,no
5812,female,low,high,lower_middle,no
5813,female,low,high,lower_middle,no
5814,female,low,high,lower_middle,no
5815,female,low,high,lower_middle,no
5816,female,low,high,lower_middle,no
5817,female,low,high,lower_middle,no
5818,female,low,high,lower_middle,no
5819,female,low,high,lower_middle,no
5820,female,low,high,lower_middle,no
5821,female,low,high,lower_middle,no
5822,female,low,high,lower_middle,no
5823,female,low,high,lower_middle,no
5824,female,low,high,lower_middle,no
5825,female,low,high,lower_middle,no
5826,female,low,high,lower_middle,no
5827,female,low,high,lower_middle,no
5828,female,low,high,lower_middle,no
5829,female,low,high,lower_middle,no
5830,female,low,high,lower_middle,no
5831,female,low,high,lower_middle,no
5832,female,low,high,lower_middle,no
5833,female,low,high,lower_middle,no
5834,female,low,high,lower_middle,no
5835,female,low,high,lower_middle,no
5836,female,low,low,upper_middle,yes
5837,female,low,low,upper_middle,yes
5838,female,low,low,upper_middle,yes
5839,female,low,low,upper_middle,yes
5840,female,low,low,upper_middle,yes
5841,female,low,low,upper_middle,yes
5842,female,low,low,upper_middle,yes
5843,female,low,low,upper_middle,yes
5844,female,low,low,upper_middle,no
5845,female,low,low,upper_middle,no
5846,female,low,low,upper_middle,no
5847,female,low,low,upper_middle,no
5848,female,low,low,upper_middle,no
5849,female,low,low,upper_middle,no
5850,female,low,low,upper_middle,no
5851,female,low,low,upper_middle,no
5852,female,low,low,upper_middle,no
5853,female,low,low,upper_middle,no
5854,female,low,low,upper_middle,no
5855,female,low,low,upper_middle,no
5856,female,low,low,upper_middle,no
5857,female,low,low,upper_middle,no
5858,female,low,low,upper_middle,no
5859,female,low,low,upper_middle,no
5860,female,low,low,upper_middle,no
5861,female,low,low,upper_middle,no
5862,female,low,low,upper_middle,no
5863,female,low,low,upper_middle,no
5864,female,low,low,upper_middle,no
5865,female,low,low,upper_middle,no
5866,female,low,low,upper_middle,no
5867,female,low,low,upper_middle,no
5868,female,low,low,upper_middle,no
5869,female,low,low,upper_middle,no
5870,female,low,low,upper_middle,no
5871,female,low,low,upper_middle,no
5872,female,low,low,upper_middle,no
5873,female,low,low,upper_middle,no
5874,female,low,low,upper_middle,no
5875,female,low,low,upper_middle,no
5876,female,low,low,upper_middle,no
5877,female,low,low,upper_middle,no
5878,female,low,low,upper_middle,no
5879,female,low,low,upper_middle,no
5880,female,low,low,upper_middle,no
5881,female,low,low,upper_middle,no
